T,P,mole_frac_benzene,mole_frac_toluene,enth_mol,entr_mol,h_benzene,h_toluene,s_benzene,s_toluene
629.3116,33501.0,0.4042052974552973,0.5957947025447027,1.0,1.0,1.0,1.0,1.0,1.0
628.7121,110989.0,0.441952713969124,0.558047286030876,1.0,1.0,1.0,1.0,1.0,1.0
524.2051,18453.0,0.47047506427333746,0.5295249357266625,1.0,1.0,1.0,1.0,1.0,1.0
237.0717,148922.0,0.7681018627869407,0.2318981372130593,1.0,1.0,1.0,1.0,1.0,1.0
256.5372,10660.0,0.49825835133847746,0.5017416486615225,1.0,1.0,1.0,1.0,1.0,1.0
236.7519,867406.0,0.4097147478250646,0.5902852521749353,1.0,1.0,1.0,1.0,1.0,1.0
344.8995,215764.0,0.6807494638537779,0.3192505361462221,1.0,1.0,1.0,1.0,1.0,1.0
415.9071,810641.0,0.27845739588358764,0.7215426041164124,1.0,1.0,1.0,1.0,1.0,1.0
549.5957,699448.0,0.4566321630000331,0.5433678369999668,1.0,1.0,1.0,1.0,1.0,1.0
267.6055,463513.0,0.20295445808355947,0.7970455419164405,1.0,1.0,1.0,1.0,1.0,1.0
667.9038,291885.0,0.4790655027041319,0.520934497295868,1.0,1.0,1.0,1.0,1.0,1.0
281.9804,122669.0,0.386806845731997,0.613193154268003,1.0,1.0,1.0,1.0,1.0,1.0
217.6424,160313.0,0.781860883911603,0.21813911608839698,1.0,1.0,1.0,1.0,1.0,1.0
426.8434,721974.0,0.21116279233250446,0.7888372076674955,1.0,1.0,1.0,1.0,1.0,1.0
347.5489,691013.0,0.438467799183758,0.561532200816242,1.0,1.0,1.0,1.0,1.0,1.0
258.5057,460145.0,0.7504962943875959,0.2495037056124041,1.0,1.0,1.0,1.0,1.0,1.0
535.5494,244149.0,0.37716267674934945,0.6228373232506506,1.0,1.0,1.0,1.0,1.0,1.0
568.0722,76997.0,0.3074133272437503,0.6925866727562497,1.0,1.0,1.0,1.0,1.0,1.0
652.6621,628918.0,0.45188654988033716,0.5481134501196628,1.0,1.0,1.0,1.0,1.0,1.0
306.3097,171465.0,0.7306547741879701,0.2693452258120299,1.0,1.0,1.0,1.0,1.0,1.0
525.2691,314301.0,0.6996928522188243,0.30030714778117573,1.0,1.0,1.0,1.0,1.0,1.0
363.6239,810662.0,0.2650899309126017,0.7349100690873983,1.0,1.0,1.0,1.0,1.0,1.0
620.1769,108289.0,0.30791374437205116,0.6920862556279488,1.0,1.0,1.0,1.0,1.0,1.0
592.2233,45552.0,0.5833577121089732,0.41664228789102675,1.0,1.0,1.0,1.0,1.0,1.0
246.5646,893887.0,0.4677872198910615,0.5322127801089385,1.0,1.0,1.0,1.0,1.0,1.0
331.357,843754.0,0.2078554465468413,0.7921445534531587,1.0,1.0,1.0,1.0,1.0,1.0
244.907,857148.0,0.3289916504480057,0.6710083495519943,1.0,1.0,1.0,1.0,1.0,1.0
350.5055,856388.0,0.5816543579214544,0.41834564207854563,1.0,1.0,1.0,1.0,1.0,1.0
200.0657,829263.0,0.4988345153410087,0.5011654846589912,1.0,1.0,1.0,1.0,1.0,1.0
520.5923,257066.0,0.2903494157276286,0.7096505842723714,1.0,1.0,1.0,1.0,1.0,1.0
480.7165,292199.0,0.3034864342302394,0.6965135657697605,1.0,1.0,1.0,1.0,1.0,1.0
262.4248,831716.0,0.4404812794983864,0.5595187205016137,1.0,1.0,1.0,1.0,1.0,1.0
620.3145,186325.0,0.7356730345537865,0.2643269654462135,1.0,1.0,1.0,1.0,1.0,1.0
413.7779,710295.0,0.4193135421801073,0.5806864578198927,1.0,1.0,1.0,1.0,1.0,1.0
266.7028,880954.0,0.46251120572598464,0.5374887942740154,1.0,1.0,1.0,1.0,1.0,1.0
482.8148,225297.0,0.45034713647716035,0.5496528635228397,1.0,1.0,1.0,1.0,1.0,1.0
659.4333,521911.0,0.43123369241484344,0.5687663075851566,1.0,1.0,1.0,1.0,1.0,1.0
667.2277,336419.0,0.33874072285771656,0.6612592771422834,1.0,1.0,1.0,1.0,1.0,1.0
472.2442,155767.0,0.7082868852875377,0.2917131147124623,1.0,1.0,1.0,1.0,1.0,1.0
575.2713,285767.0,0.4691372913170261,0.5308627086829739,1.0,1.0,1.0,1.0,1.0,1.0
200.0195,146712.0,0.6219703751154344,0.3780296248845656,1.0,1.0,1.0,1.0,1.0,1.0
442.5984,691493.0,0.20167039526831257,0.7983296047316875,1.0,1.0,1.0,1.0,1.0,1.0
476.1803,200844.0,0.33635393490445864,0.6636460650955414,1.0,1.0,1.0,1.0,1.0,1.0
463.8674,316293.0,0.5333900280214627,0.46660997197853726,1.0,1.0,1.0,1.0,1.0,1.0
438.3481,513515.0,0.49622318591108333,0.5037768140889167,1.0,1.0,1.0,1.0,1.0,1.0
593.0434,260213.0,0.5984889332829271,0.40151106671707293,1.0,1.0,1.0,1.0,1.0,1.0
395.6722,127698.0,0.5344723169435055,0.4655276830564945,1.0,1.0,1.0,1.0,1.0,1.0
651.7,669200.0,0.6733271700945558,0.3266728299054442,1.0,1.0,1.0,1.0,1.0,1.0
619.1802,399331.0,0.7746900936826617,0.22530990631733827,1.0,1.0,1.0,1.0,1.0,1.0
595.5559,110081.0,0.660023248813565,0.339976751186435,1.0,1.0,1.0,1.0,1.0,1.0
284.0915,304495.0,0.4012261252009838,0.5987738747990162,1.0,1.0,1.0,1.0,1.0,1.0
641.9099,672184.0,0.5197447676042668,0.4802552323957332,1.0,1.0,1.0,1.0,1.0,1.0
419.0112,240663.0,0.46696360175185464,0.5330363982481454,1.0,1.0,1.0,1.0,1.0,1.0
392.089,628533.0,0.4601461830796141,0.5398538169203859,1.0,1.0,1.0,1.0,1.0,1.0
516.8357,113892.0,0.7148192875825499,0.28518071241745013,1.0,1.0,1.0,1.0,1.0,1.0
305.6627,760110.0,0.6878791466984172,0.3121208533015828,1.0,1.0,1.0,1.0,1.0,1.0
597.792,567628.0,0.33123945323502857,0.6687605467649714,1.0,1.0,1.0,1.0,1.0,1.0
264.4815,722108.0,0.2718765111187983,0.7281234888812017,1.0,1.0,1.0,1.0,1.0,1.0
206.1367,167007.0,0.4926808049941387,0.5073191950058613,1.0,1.0,1.0,1.0,1.0,1.0
638.0533,93671.0,0.6149624671082654,0.3850375328917346,1.0,1.0,1.0,1.0,1.0,1.0
454.1687,10526.0,0.39489562226699915,0.6051043777330009,1.0,1.0,1.0,1.0,1.0,1.0
533.0784,323696.0,0.32837574850183193,0.6716242514981681,1.0,1.0,1.0,1.0,1.0,1.0
334.0951,264522.0,0.33944764289270435,0.6605523571072957,1.0,1.0,1.0,1.0,1.0,1.0
668.6675,334220.0,0.3696576047423944,0.6303423952576056,1.0,1.0,1.0,1.0,1.0,1.0
528.3857,680573.0,0.22905740228956092,0.770942597710439,1.0,1.0,1.0,1.0,1.0,1.0
246.4298,20519.0,0.24030733352686123,0.7596926664731387,1.0,1.0,1.0,1.0,1.0,1.0
524.7379,800035.0,0.37176248158623204,0.628237518413768,1.0,1.0,1.0,1.0,1.0,1.0
655.254,141235.0,0.727082191535817,0.272917808464183,1.0,1.0,1.0,1.0,1.0,1.0
524.2883,24515.0,0.621994239646058,0.37800576035394196,1.0,1.0,1.0,1.0,1.0,1.0
621.844,293931.0,0.2922794669793917,0.7077205330206082,1.0,1.0,1.0,1.0,1.0,1.0
443.4234,478463.0,0.4309878158766249,0.5690121841233751,1.0,1.0,1.0,1.0,1.0,1.0
384.0551,749641.0,0.23758790034808586,0.7624120996519141,1.0,1.0,1.0,1.0,1.0,1.0
402.8042,266606.0,0.5197188063348686,0.48028119366513145,1.0,1.0,1.0,1.0,1.0,1.0
495.4025,258183.0,0.3123582560993057,0.6876417439006943,1.0,1.0,1.0,1.0,1.0,1.0
239.2636,492832.0,0.7544856103180522,0.24551438968194783,1.0,1.0,1.0,1.0,1.0,1.0
540.3891,407724.0,0.6942400764127653,0.3057599235872347,1.0,1.0,1.0,1.0,1.0,1.0
613.4226,541259.0,0.3527067756595986,0.6472932243404014,1.0,1.0,1.0,1.0,1.0,1.0
326.5353,30620.0,0.6378920454840504,0.36210795451594957,1.0,1.0,1.0,1.0,1.0,1.0
466.8067,497713.0,0.6686519476788163,0.3313480523211837,1.0,1.0,1.0,1.0,1.0,1.0
292.7991,721030.0,0.5367396227800061,0.4632603772199939,1.0,1.0,1.0,1.0,1.0,1.0
672.0428,76803.0,0.4965003537055937,0.5034996462944064,1.0,1.0,1.0,1.0,1.0,1.0
556.8104,80345.0,0.2923743410126327,0.7076256589873673,1.0,1.0,1.0,1.0,1.0,1.0
458.9516,111903.0,0.7870333707846977,0.2129666292153023,1.0,1.0,1.0,1.0,1.0,1.0
283.0927,195015.0,0.20316712782039337,0.7968328721796066,1.0,1.0,1.0,1.0,1.0,1.0
271.8747,367619.0,0.42679624400121086,0.5732037559987891,1.0,1.0,1.0,1.0,1.0,1.0
668.3774,367814.0,0.7713403237123786,0.2286596762876214,1.0,1.0,1.0,1.0,1.0,1.0
415.4963,521072.0,0.7837880970377549,0.21621190296224513,1.0,1.0,1.0,1.0,1.0,1.0
351.7351,512393.0,0.7232246516365768,0.2767753483634232,1.0,1.0,1.0,1.0,1.0,1.0
365.1014,776446.0,0.493610900622967,0.506389099377033,1.0,1.0,1.0,1.0,1.0,1.0
381.7551,246575.0,0.6744879547111124,0.32551204528888755,1.0,1.0,1.0,1.0,1.0,1.0
521.9721,51446.0,0.5179182902769437,0.4820817097230563,1.0,1.0,1.0,1.0,1.0,1.0
446.8482,756887.0,0.2889960725846929,0.711003927415307,1.0,1.0,1.0,1.0,1.0,1.0
287.7717,641396.0,0.3059212888570345,0.6940787111429655,1.0,1.0,1.0,1.0,1.0,1.0
315.6408,586331.0,0.685896047986487,0.31410395201351304,1.0,1.0,1.0,1.0,1.0,1.0
446.2376,759099.0,0.5928221192100558,0.4071778807899442,1.0,1.0,1.0,1.0,1.0,1.0
281.4864,879753.0,0.3877336348869014,0.6122663651130986,1.0,1.0,1.0,1.0,1.0,1.0
336.8457,242819.0,0.36002210940641,0.63997789059359,1.0,1.0,1.0,1.0,1.0,1.0
614.2917,781326.0,0.5891347038099657,0.4108652961900343,1.0,1.0,1.0,1.0,1.0,1.0
588.7708,688457.0,0.735586517092399,0.264413482907601,1.0,1.0,1.0,1.0,1.0,1.0
566.297,113970.0,0.7517758993667034,0.24822410063329658,1.0,1.0,1.0,1.0,1.0,1.0
542.8067,715951.0,0.3076885633247349,0.6923114366752652,1.0,1.0,1.0,1.0,1.0,1.0
589.8918,275673.0,0.21442243563960023,0.7855775643603997,1.0,1.0,1.0,1.0,1.0,1.0
418.4835,354363.0,0.5793578043772343,0.4206421956227657,1.0,1.0,1.0,1.0,1.0,1.0
225.1675,561317.0,0.7002738942512556,0.29972610574874436,1.0,1.0,1.0,1.0,1.0,1.0
314.6713,357149.0,0.7005098952960584,0.29949010470394155,1.0,1.0,1.0,1.0,1.0,1.0
452.3007,427092.0,0.7676153937116081,0.23238460628839186,1.0,1.0,1.0,1.0,1.0,1.0
426.0157,605619.0,0.5124530757834467,0.4875469242165533,1.0,1.0,1.0,1.0,1.0,1.0
385.8135,161449.0,0.37759848311391897,0.622401516886081,1.0,1.0,1.0,1.0,1.0,1.0
650.5235,41240.0,0.700718409704356,0.29928159029564405,1.0,1.0,1.0,1.0,1.0,1.0
546.7078,847173.0,0.6905848374461228,0.30941516255387724,1.0,1.0,1.0,1.0,1.0,1.0
525.3941,519912.0,0.6895458611947706,0.31045413880522943,1.0,1.0,1.0,1.0,1.0,1.0
264.0893,514052.0,0.5896492102076345,0.4103507897923655,1.0,1.0,1.0,1.0,1.0,1.0
238.8832,607663.0,0.21695985771919873,0.7830401422808013,1.0,1.0,1.0,1.0,1.0,1.0
612.6598,310264.0,0.24120650944216937,0.7587934905578306,1.0,1.0,1.0,1.0,1.0,1.0
223.2056,649821.0,0.6588615137592146,0.34113848624078535,1.0,1.0,1.0,1.0,1.0,1.0
391.0196,367721.0,0.2898635649090961,0.7101364350909039,1.0,1.0,1.0,1.0,1.0,1.0
257.2564,768810.0,0.7189829472982818,0.2810170527017182,1.0,1.0,1.0,1.0,1.0,1.0
485.771,384437.0,0.5689568550908463,0.43104314490915374,1.0,1.0,1.0,1.0,1.0,1.0
402.152,294924.0,0.4976006830544612,0.5023993169455387,1.0,1.0,1.0,1.0,1.0,1.0
427.2447,715190.0,0.5146330857203167,0.48536691427968326,1.0,1.0,1.0,1.0,1.0,1.0
335.2286,158845.0,0.3233950506639323,0.6766049493360677,1.0,1.0,1.0,1.0,1.0,1.0
668.6198,241753.0,0.4518092685228078,0.5481907314771922,1.0,1.0,1.0,1.0,1.0,1.0
243.0934,571213.0,0.5415426461758562,0.45845735382414377,1.0,1.0,1.0,1.0,1.0,1.0
609.0288,886105.0,0.6064844780871127,0.3935155219128873,1.0,1.0,1.0,1.0,1.0,1.0
501.4415,833588.0,0.33999949631980797,0.660000503680192,1.0,1.0,1.0,1.0,1.0,1.0
640.9871,123103.0,0.20472700629393425,0.7952729937060657,1.0,1.0,1.0,1.0,1.0,1.0
323.7724,689268.0,0.5623589980865554,0.43764100191344457,1.0,1.0,1.0,1.0,1.0,1.0
205.3166,282646.0,0.5497441829253769,0.45025581707462314,1.0,1.0,1.0,1.0,1.0,1.0
216.5314,543981.0,0.6315374134919299,0.36846258650807007,1.0,1.0,1.0,1.0,1.0,1.0
265.7599,508778.0,0.7850719914394717,0.2149280085605283,1.0,1.0,1.0,1.0,1.0,1.0
392.6726,509399.0,0.23365792422602188,0.7663420757739781,1.0,1.0,1.0,1.0,1.0,1.0
525.6155,3881.0,0.4541916992926966,0.5458083007073034,1.0,1.0,1.0,1.0,1.0,1.0
244.0412,72195.0,0.5914670179086241,0.4085329820913759,1.0,1.0,1.0,1.0,1.0,1.0
471.6035,411900.0,0.6438378788231083,0.3561621211768917,1.0,1.0,1.0,1.0,1.0,1.0
598.7956,156483.0,0.5104117314202724,0.4895882685797276,1.0,1.0,1.0,1.0,1.0,1.0
536.9101,50223.0,0.3296599237770276,0.6703400762229724,1.0,1.0,1.0,1.0,1.0,1.0
611.1736,479746.0,0.688134962669525,0.311865037330475,1.0,1.0,1.0,1.0,1.0,1.0
619.1445,423624.0,0.43781397835084657,0.5621860216491534,1.0,1.0,1.0,1.0,1.0,1.0
581.4904,342728.0,0.20870922022540989,0.7912907797745901,1.0,1.0,1.0,1.0,1.0,1.0
491.6697,733755.0,0.6054686264484976,0.39453137355150236,1.0,1.0,1.0,1.0,1.0,1.0
317.632,818624.0,0.396044185553712,0.603955814446288,1.0,1.0,1.0,1.0,1.0,1.0
445.5346,560479.0,0.474585950246405,0.5254140497535951,1.0,1.0,1.0,1.0,1.0,1.0
313.5094,417060.0,0.6477893227031872,0.35221067729681277,1.0,1.0,1.0,1.0,1.0,1.0
544.0989,262148.0,0.6045016415618139,0.39549835843818615,1.0,1.0,1.0,1.0,1.0,1.0
496.1486,405493.0,0.5725214998803334,0.4274785001196666,1.0,1.0,1.0,1.0,1.0,1.0
382.3384,671808.0,0.6583642240435258,0.3416357759564742,1.0,1.0,1.0,1.0,1.0,1.0
393.122,643004.0,0.24704877981850792,0.7529512201814921,1.0,1.0,1.0,1.0,1.0,1.0
303.0398,849354.0,0.7260763310325666,0.27392366896743336,1.0,1.0,1.0,1.0,1.0,1.0
370.6809,408231.0,0.3777692986810298,0.6222307013189702,1.0,1.0,1.0,1.0,1.0,1.0
374.9451,127761.0,0.3597018902944874,0.6402981097055126,1.0,1.0,1.0,1.0,1.0,1.0
581.397,234231.0,0.3676590086526156,0.6323409913473844,1.0,1.0,1.0,1.0,1.0,1.0
381.3586,365322.0,0.45005142051780694,0.549948579482193,1.0,1.0,1.0,1.0,1.0,1.0
278.3728,58796.0,0.5852443707899995,0.41475562921000053,1.0,1.0,1.0,1.0,1.0,1.0
547.4814,128617.0,0.39322535956741056,0.6067746404325894,1.0,1.0,1.0,1.0,1.0,1.0
390.0644,820410.0,0.596836899607996,0.403163100392004,1.0,1.0,1.0,1.0,1.0,1.0
558.7247,285947.0,0.403088999151053,0.596911000848947,1.0,1.0,1.0,1.0,1.0,1.0
517.4387,446077.0,0.5077752659869965,0.4922247340130035,1.0,1.0,1.0,1.0,1.0,1.0
521.0934,818427.0,0.4819836562988695,0.5180163437011305,1.0,1.0,1.0,1.0,1.0,1.0
307.2123,589263.0,0.24729212999834838,0.7527078700016516,1.0,1.0,1.0,1.0,1.0,1.0
367.7608,77117.0,0.5038125310321986,0.4961874689678014,1.0,1.0,1.0,1.0,1.0,1.0
516.5139,307315.0,0.5966520646636233,0.4033479353363767,1.0,1.0,1.0,1.0,1.0,1.0
275.8281,837079.0,0.6815692619337606,0.31843073806623945,1.0,1.0,1.0,1.0,1.0,1.0
343.0118,510583.0,0.5421993071954024,0.45780069280459756,1.0,1.0,1.0,1.0,1.0,1.0
283.6655,792580.0,0.560080632679649,0.439919367320351,1.0,1.0,1.0,1.0,1.0,1.0
519.2057,718219.0,0.23766095496996684,0.7623390450300331,1.0,1.0,1.0,1.0,1.0,1.0
232.3803,688649.0,0.37123894963610604,0.628761050363894,1.0,1.0,1.0,1.0,1.0,1.0
271.9639,874918.0,0.2726517276036806,0.7273482723963194,1.0,1.0,1.0,1.0,1.0,1.0
283.6683,693549.0,0.5907321320500514,0.4092678679499486,1.0,1.0,1.0,1.0,1.0,1.0
442.5608,24083.0,0.7402092539291614,0.25979074607083863,1.0,1.0,1.0,1.0,1.0,1.0
645.9209,532313.0,0.4399319974796011,0.5600680025203989,1.0,1.0,1.0,1.0,1.0,1.0
406.3919,476999.0,0.458868235405831,0.541131764594169,1.0,1.0,1.0,1.0,1.0,1.0
560.2117,800862.0,0.2531586931080133,0.7468413068919867,1.0,1.0,1.0,1.0,1.0,1.0
383.4927,514370.0,0.627202773815644,0.37279722618435596,1.0,1.0,1.0,1.0,1.0,1.0
390.7922,573647.0,0.640345469691848,0.359654530308152,1.0,1.0,1.0,1.0,1.0,1.0
651.0853,348719.0,0.6235446689255366,0.3764553310744634,1.0,1.0,1.0,1.0,1.0,1.0
354.7693,468219.0,0.7107819530954071,0.28921804690459285,1.0,1.0,1.0,1.0,1.0,1.0
633.843,471599.0,0.672180581711425,0.32781941828857497,1.0,1.0,1.0,1.0,1.0,1.0
248.2036,508084.0,0.32473698687296654,0.6752630131270334,1.0,1.0,1.0,1.0,1.0,1.0
652.6187,119610.0,0.47176651411346127,0.5282334858865387,1.0,1.0,1.0,1.0,1.0,1.0
375.5825,77936.0,0.5722880584938136,0.4277119415061864,1.0,1.0,1.0,1.0,1.0,1.0
482.3767,162908.0,0.4043583221408632,0.5956416778591368,1.0,1.0,1.0,1.0,1.0,1.0
442.6387,53665.0,0.5691981816327492,0.43080181836725084,1.0,1.0,1.0,1.0,1.0,1.0
420.9788,356361.0,0.7434747129560118,0.25652528704398825,1.0,1.0,1.0,1.0,1.0,1.0
539.1808,246037.0,0.3667123283903525,0.6332876716096475,1.0,1.0,1.0,1.0,1.0,1.0
454.2436,342417.0,0.49523635495873647,0.5047636450412636,1.0,1.0,1.0,1.0,1.0,1.0
319.1241,237507.0,0.27682900446671277,0.7231709955332872,1.0,1.0,1.0,1.0,1.0,1.0
526.1322,221782.0,0.5216903710567418,0.47830962894325824,1.0,1.0,1.0,1.0,1.0,1.0
564.1097,21113.0,0.3064294419095906,0.6935705580904095,1.0,1.0,1.0,1.0,1.0,1.0
234.8962,779030.0,0.6892910844795522,0.31070891552044777,1.0,1.0,1.0,1.0,1.0,1.0
661.2875,710144.0,0.24996285851105257,0.7500371414889474,1.0,1.0,1.0,1.0,1.0,1.0
440.0221,661898.0,0.5128236286783479,0.48717637132165215,1.0,1.0,1.0,1.0,1.0,1.0
395.2603,127270.0,0.6503803946502724,0.3496196053497276,1.0,1.0,1.0,1.0,1.0,1.0
446.0464,433288.0,0.43215618773382847,0.5678438122661715,1.0,1.0,1.0,1.0,1.0,1.0
245.6953,293832.0,0.3106518411616566,0.6893481588383434,1.0,1.0,1.0,1.0,1.0,1.0
275.0512,767755.0,0.25399471649444527,0.7460052835055547,1.0,1.0,1.0,1.0,1.0,1.0
568.8505,51230.0,0.5233117518993898,0.47668824810061017,1.0,1.0,1.0,1.0,1.0,1.0
643.8076,898248.0,0.688465694443489,0.31153430555651096,1.0,1.0,1.0,1.0,1.0,1.0
364.1569,196686.0,0.22665207702515755,0.7733479229748424,1.0,1.0,1.0,1.0,1.0,1.0
200.1904,131228.0,0.20440368163868397,0.7955963183613161,1.0,1.0,1.0,1.0,1.0,1.0
367.4793,286933.0,0.44899201039268644,0.5510079896073136,1.0,1.0,1.0,1.0,1.0,1.0
482.0784,465085.0,0.627052983040884,0.37294701695911603,1.0,1.0,1.0,1.0,1.0,1.0
546.5135,415408.0,0.7218430179549753,0.2781569820450247,1.0,1.0,1.0,1.0,1.0,1.0
237.273,501007.0,0.764684299153612,0.23531570084638798,1.0,1.0,1.0,1.0,1.0,1.0
369.4783,324048.0,0.5169559985395735,0.4830440014604265,1.0,1.0,1.0,1.0,1.0,1.0
592.8901,502321.0,0.3440828214612338,0.6559171785387662,1.0,1.0,1.0,1.0,1.0,1.0
464.637,715648.0,0.3593975746092305,0.6406024253907695,1.0,1.0,1.0,1.0,1.0,1.0
457.3842,301481.0,0.41201567594475796,0.587984324055242,1.0,1.0,1.0,1.0,1.0,1.0
351.8382,288724.0,0.3016219891466886,0.6983780108533114,1.0,1.0,1.0,1.0,1.0,1.0
664.2769,853211.0,0.2709697418204323,0.7290302581795677,1.0,1.0,1.0,1.0,1.0,1.0
285.3019,487344.0,0.4507926074479738,0.5492073925520262,1.0,1.0,1.0,1.0,1.0,1.0
343.3464,183308.0,0.6217733363891773,0.3782266636108227,1.0,1.0,1.0,1.0,1.0,1.0
612.01,479321.0,0.4809205656812051,0.5190794343187949,1.0,1.0,1.0,1.0,1.0,1.0
218.292,423572.0,0.42126596778010256,0.5787340322198975,1.0,1.0,1.0,1.0,1.0,1.0
418.203,652070.0,0.635334070288341,0.364665929711659,1.0,1.0,1.0,1.0,1.0,1.0
357.8759,770539.0,0.32781312343143587,0.6721868765685641,1.0,1.0,1.0,1.0,1.0,1.0
554.5991,87582.0,0.5607720921461844,0.4392279078538156,1.0,1.0,1.0,1.0,1.0,1.0
643.8004,48222.0,0.7911307974595239,0.20886920254047614,1.0,1.0,1.0,1.0,1.0,1.0
568.1773,773856.0,0.6251168808790633,0.37488311912093675,1.0,1.0,1.0,1.0,1.0,1.0
268.4587,442757.0,0.4573366761381995,0.5426633238618005,1.0,1.0,1.0,1.0,1.0,1.0
554.6621,677390.0,0.6712000193206626,0.32879998067933736,1.0,1.0,1.0,1.0,1.0,1.0
368.7581,359095.0,0.4793441820883816,0.5206558179116184,1.0,1.0,1.0,1.0,1.0,1.0
352.935,328829.0,0.35257968472203505,0.647420315277965,1.0,1.0,1.0,1.0,1.0,1.0
308.3954,3751.0,0.4240458549254541,0.5759541450745459,1.0,1.0,1.0,1.0,1.0,1.0
352.2224,659953.0,0.7840539891115987,0.21594601088840126,1.0,1.0,1.0,1.0,1.0,1.0
309.0097,190267.0,0.22975967896747657,0.7702403210325235,1.0,1.0,1.0,1.0,1.0,1.0
648.5081,512696.0,0.6212639211675446,0.3787360788324554,1.0,1.0,1.0,1.0,1.0,1.0
213.1142,281593.0,0.34158324283276187,0.6584167571672381,1.0,1.0,1.0,1.0,1.0,1.0
428.9856,526305.0,0.2773946413236038,0.7226053586763962,1.0,1.0,1.0,1.0,1.0,1.0
311.3665,885764.0,0.5449324178172275,0.45506758218277255,1.0,1.0,1.0,1.0,1.0,1.0
366.5296,290329.0,0.3669409622865625,0.6330590377134375,1.0,1.0,1.0,1.0,1.0,1.0
470.4133,779676.0,0.7383296320545676,0.2616703679454324,1.0,1.0,1.0,1.0,1.0,1.0
197.6619,221704.0,0.7450430284513272,0.2549569715486728,1.0,1.0,1.0,1.0,1.0,1.0
548.641,517896.0,0.656608758002885,0.343391241997115,1.0,1.0,1.0,1.0,1.0,1.0
310.864,97448.0,0.3930598892513253,0.6069401107486747,1.0,1.0,1.0,1.0,1.0,1.0
545.3983,722689.0,0.30317713256047973,0.6968228674395203,1.0,1.0,1.0,1.0,1.0,1.0
319.9368,432189.0,0.20522322258783743,0.7947767774121626,1.0,1.0,1.0,1.0,1.0,1.0
574.5347,627872.0,0.7558173908102759,0.24418260918972412,1.0,1.0,1.0,1.0,1.0,1.0
322.4266,486593.0,0.4932271385025138,0.5067728614974862,1.0,1.0,1.0,1.0,1.0,1.0
423.6205,505228.0,0.57816603545566,0.42183396454433997,1.0,1.0,1.0,1.0,1.0,1.0
395.4587,248040.0,0.3919885867081532,0.6080114132918468,1.0,1.0,1.0,1.0,1.0,1.0
457.1156,299224.0,0.2095500271221935,0.7904499728778065,1.0,1.0,1.0,1.0,1.0,1.0
637.1002,825227.0,0.24549271674461695,0.7545072832553831,1.0,1.0,1.0,1.0,1.0,1.0
281.6594,635095.0,0.2790314793865924,0.7209685206134075,1.0,1.0,1.0,1.0,1.0,1.0
507.7054,798456.0,0.5692310306826256,0.4307689693173744,1.0,1.0,1.0,1.0,1.0,1.0
285.2198,357452.0,0.3188811111115635,0.6811188888884365,1.0,1.0,1.0,1.0,1.0,1.0
303.7423,280953.0,0.41206498604617914,0.5879350139538209,1.0,1.0,1.0,1.0,1.0,1.0
491.5794,883422.0,0.24596071356296081,0.7540392864370392,1.0,1.0,1.0,1.0,1.0,1.0
484.4903,218014.0,0.224711619519329,0.775288380480671,1.0,1.0,1.0,1.0,1.0,1.0
655.3147,128906.0,0.4644743089397725,0.5355256910602275,1.0,1.0,1.0,1.0,1.0,1.0
341.7416,368576.0,0.5893474340920208,0.41065256590797916,1.0,1.0,1.0,1.0,1.0,1.0
244.4061,447098.0,0.7324673175719685,0.2675326824280315,1.0,1.0,1.0,1.0,1.0,1.0
346.8383,460536.0,0.36811971974638535,0.6318802802536146,1.0,1.0,1.0,1.0,1.0,1.0
400.8788,118204.0,0.625513787516887,0.374486212483113,1.0,1.0,1.0,1.0,1.0,1.0
377.8901,318918.0,0.2328778617539759,0.767122138246024,1.0,1.0,1.0,1.0,1.0,1.0
464.2569,485990.0,0.25701563697830165,0.7429843630216983,1.0,1.0,1.0,1.0,1.0,1.0
301.3343,461576.0,0.391800220564825,0.608199779435175,1.0,1.0,1.0,1.0,1.0,1.0
522.9412,646945.0,0.5602714352925583,0.4397285647074417,1.0,1.0,1.0,1.0,1.0,1.0
638.4468,285380.0,0.38134774336849653,0.6186522566315035,1.0,1.0,1.0,1.0,1.0,1.0
638.1827,274486.0,0.7222601270240718,0.27773987297592817,1.0,1.0,1.0,1.0,1.0,1.0
246.8549,632009.0,0.3672355949376831,0.6327644050623169,1.0,1.0,1.0,1.0,1.0,1.0
564.8832,803370.0,0.2792187409043788,0.7207812590956212,1.0,1.0,1.0,1.0,1.0,1.0
431.0394,320089.0,0.6279673775440902,0.37203262245590984,1.0,1.0,1.0,1.0,1.0,1.0
509.6707,773647.0,0.784639675204664,0.21536032479533596,1.0,1.0,1.0,1.0,1.0,1.0
621.8925,481355.0,0.603407303584149,0.39659269641585104,1.0,1.0,1.0,1.0,1.0,1.0
448.2094,554355.0,0.6640005146299597,0.3359994853700403,1.0,1.0,1.0,1.0,1.0,1.0
423.1541,365405.0,0.6263779957188513,0.37362200428114867,1.0,1.0,1.0,1.0,1.0,1.0
461.7968,292235.0,0.7223816055306522,0.2776183944693478,1.0,1.0,1.0,1.0,1.0,1.0
355.5756,268700.0,0.2839061655681773,0.7160938344318226,1.0,1.0,1.0,1.0,1.0,1.0
221.5719,209401.0,0.4297304215508041,0.5702695784491959,1.0,1.0,1.0,1.0,1.0,1.0
